point_id,cluster,outlier_score,rating,parent_asin,asin,x,y
99101,-1,,2.0,B00VKIY9RG,B00VKIY9RG,0.019085504,-0.1129702
99102,-1,,5.0,B00VX30760,B00080G0BK,0.05972994,0.0932652
99103,-1,,4.0,B000F56VGC,B000F56VGC,0.0960969,-0.0113030635
99104,-1,,4.0,B003VPABLO,B003VPABLO,-0.10283048,0.50222147
99105,-1,,3.0,B0017U0WM8,B0017U0WM8,0.08020224,-0.027299339
99106,-1,,5.0,B00451BQIU,B002R5AM7C,0.009311367,-0.022663282
99107,-1,,4.0,B07JDWQKSF,B07JVB3HKP,-0.028817616,-0.031529427
99108,-1,,3.0,B01JIBWCX4,B01JIBWCX4,0.19446233,-0.36317697
99109,-1,,5.0,B08CTGTRSK,B089DJ3HWF,-0.6173773,-0.108470954
99110,-1,,5.0,B09P4K2XVP,B07DL4J6NZ,-0.21483624,-0.11808078
99111,-1,,3.0,B08YLPCMC8,B017DPVX3W,-0.23923776,0.070473865
99112,-1,,2.0,B0BS1QXF6M,B01HNMTCE2,-0.3962308,0.0869826
99113,-1,,5.0,B01LXV9D72,B00OU6YQU0,0.121000096,0.14229932
99114,-1,,5.0,B0132L5SNW,B0132L5SNW,0.027387215,0.47984505
99115,13,,5.0,B01IEPBA7O,B01IEPBA7O,0.2560325,0.073251545
99116,-1,,5.0,B016UX9K2E,B016UX9K2E,-0.021266527,0.41286948
99117,-1,,5.0,B0C22XRK6N,B09MJ2KPYN,0.13178843,-0.044716947
99118,-1,,5.0,B00XHU3354,B009WHV3BM,-0.1958912,-0.20312774
99119,-1,,5.0,B082H97CJD,B082H97CJD,-0.32687068,0.16971357
99120,-1,,5.0,B0BG78LMD9,B07HR1J1F2,0.24063858,0.24609399
99121,-1,,5.0,B09P8HXHPC,B088T7CM4R,-0.12071676,0.0018813927
99122,-1,,5.0,B0B8YG8M6N,B01B7A2S3S,-0.39558607,-0.07940329
99123,-1,,5.0,B085VBMK3Q,B085VBMK3Q,0.13119894,-0.23303142
99124,-1,,5.0,B0BS22ZZY8,B074L9L5KZ,0.34353548,-0.27801087
99125,9,0.003994676537528447,5.0,B07BWFNBZK,B082DW3YD8,0.2983626,0.043844204
99126,-1,,5.0,B01B96M16E,B01B96M16E,0.38815498,-0.23919998
99127,-1,,4.0,B07KGVB6D6,B07KGVB6D6,0.26234517,-0.23079464
99128,-1,,1.0,B01HRVABD0,B01HRVABD0,-0.06512082,-0.23824978
99129,-1,,5.0,B07SL5RDMH,B07SL5RDMH,-0.10899127,0.09495968
99130,-1,,5.0,B0BZPC1SM5,B07SJ7T3M5,0.079165086,0.09957313
99131,-1,,5.0,B075X8471B,B00ZV9RDKK,-0.014811687,-0.21622813
99132,-1,,4.0,B09HL2MVYN,B08CL1RDBJ,0.22698182,0.1771122
99133,-1,,3.0,B09GBPVD27,B07FFFLTRK,0.10522739,0.13717693
99134,-1,,5.0,B09YLKXNSN,B06XVZ6Y4T,0.03026155,0.06973913
99135,-1,,5.0,B074W8NM35,B074W8NM35,0.1236335,0.1055886
99136,-1,0.9999991040531613,5.0,B07H7Z43ZY,B07H7Z43ZY,0.04989185,0.12432605
99137,7,0.34593928732796264,5.0,B0094JTZOU,B0094JTZOU,0.121293694,0.0049502794
99138,-1,,5.0,B01M1BUBSO,B01M1BUBSO,0.15467921,0.032613218
99139,-1,,5.0,B07GLXZT83,B07GLXZT83,0.06617842,0.1591888
99140,-1,0.9999991040531613,5.0,B005VGNH12,B005VGNH12,0.09928506,0.08723003
99141,-1,,5.0,B07CMVQK2S,B003BIFNLY,0.15467921,0.032613218
99142,-1,,5.0,B00PBIJHQY,B00BGGDVOO,0.15467921,0.032613218
99143,-1,,5.0,B008I64NQ0,B008I64NQ0,0.15467921,0.032613218
99144,-1,,5.0,B01DDIAX1Q,B00EVVGAD0,0.15467922,0.0326132
99145,-1,0.9999990912373972,5.0,B006JH8T3S,B006JH8T3S,0.21522465,0.071946695
99146,-1,,5.0,B07H8ZCSL9,B07H8ZCSL9,0.14552423,0.0011182427
99147,-1,,5.0,B09S6VG7VD,B09RF6TLQH,0.10380849,0.21609063
99148,-1,,1.0,B015IY34FA,B015IY34FA,0.003498964,0.07266717
99149,-1,,5.0,B097YN9ZJX,B097YN9ZJX,0.11366607,0.084790215
99150,-1,,5.0,B09LH4N42T,B083J9JM5D,0.10190651,0.13036889
99151,-1,,1.0,B09CCP1YQL,B09CCPNPSZ,0.25887188,-0.2713028
99152,-1,,5.0,B07H8ZCSL9,B07H8ZCSL9,0.10343151,0.118935674
99153,-1,,5.0,B07F4P3JH7,B0794RHPZD,-0.10324464,0.111828
99154,-1,,5.0,B08KT4J658,B08KT4J658,-0.0021253712,-0.11981579
99155,-1,,1.0,B07VWS9V5S,B07VWS9V5S,0.086416245,-0.057754237
99156,-1,,1.0,B0BY2R7JCF,B08JPPNQN6,0.15455315,-0.03630219
99157,-1,,4.0,B0859VXQF9,B0825TN7N8,0.26519746,-0.057508565
99158,-1,,5.0,B07DDMZCRL,B07DDMZCRL,0.35901052,-0.23071706
99159,-1,,5.0,B0756S3Q51,B0756S3Q51,-0.023020864,0.054103576
99160,-1,,3.0,B071G57XQ2,B071G57XQ2,0.12222291,-0.4890451
99161,-1,,2.0,B01BLGH1P8,B01BLGH1P8,-0.22314072,0.04613503
99162,-1,,4.0,B07P374FF3,B01J90O7KK,0.09139073,-0.10562492
99163,-1,,4.0,B01MRO1LPL,B01MRO1LPL,0.22140214,-0.17172197
99164,-1,,3.0,B019U1Q7U6,B019U1Q7U6,0.07937364,0.23088256
99165,-1,,5.0,B073W6F6TH,B073W6F6TH,0.15027922,0.18173593
99166,-1,,5.0,B00SF6VSVG,B00SF6VSVG,0.18621024,-0.030635707
99167,-1,,2.0,B073XJXLFR,B073XJXLFR,0.25638738,0.008888103
99168,-1,,4.0,B01N0YWW9H,B01N0YWW9H,-0.09880725,0.03757891
99169,-1,,5.0,B07T6LXZ7J,B07T6LXZ7J,0.03115188,0.055880323
99170,-1,,1.0,B0BRZT27RR,B07L8Y62ZR,-0.011832103,0.04702086
99171,-1,,5.0,B08GJFX4XK,B07SVV25GC,0.040151935,0.34674695
99172,-1,,3.0,B085STZRFZ,B07ZRL27PX,0.19182462,0.086113006
99173,-1,,5.0,B0BW4PFM58,B010OYASRG,-0.022637792,0.008182542
99174,-1,,3.0,B072M76LNZ,B072M76LNZ,0.051185887,0.17601973
99175,-1,,5.0,B0C37QCPZD,B07V34QQ3C,0.075302735,-0.036384072
99176,-1,,5.0,B0833VJ5FQ,B0833VJ5FQ,0.09344405,0.09012321
99177,-1,,1.0,B08M8Y6473,B07TVC2KLW,0.09770936,-0.13539559
99178,-1,,5.0,B08BC1M7RT,B08BC1M7RT,0.25239238,-0.015068006
99179,-1,,5.0,B07PV958PN,B07PV958PN,-0.14948797,-0.10470133
99180,-1,,5.0,B06XHBQ4MB,B06XHBQ4MB,-0.047635205,0.1568915
99181,-1,,5.0,B008KVUAGU,B008KVUAGU,0.13503933,-0.36934495
99182,-1,,1.0,B0057Z7EIY,B0057Z7EIY,-0.046529718,-0.036585767
99183,-1,,5.0,B092D9CN1K,B08YRQXL3K,-0.28577733,-0.0033440366
99184,-1,,5.0,B094V2BQX6,B094V2BQX6,-0.46761394,0.0501995
99185,-1,,5.0,B01N9XKGLC,B01N9XKGLC,0.12515107,0.094878584
99186,-1,,5.0,B0791TX5P5,B0791TX5P5,0.07741639,0.02839376
99187,-1,,5.0,B088D92VT8,B088D92VT8,0.15075871,0.07266951
99188,-1,,5.0,B07KTYJ769,B01MZEEFNX,0.01803341,-0.23080519
99189,-1,,5.0,B00JBIL0IS,B00JBIL0IS,0.05353493,0.18392077
99190,-1,,4.0,B01L8LLP2G,B01L8LLP2G,0.019575786,-0.23717886
99191,-1,,5.0,B07P374FF3,B01IO618J8,0.08389313,0.19748661
99192,-1,,5.0,B071NTTHW7,B071NTTHW7,0.049935296,0.3668153
99193,-1,,5.0,B07V3FWFQG,B01IEKG2HM,0.1097249,0.043692224
99194,-1,,5.0,B0097BEFKE,B0097BEFA4,0.084481284,0.12824444
99195,-1,,3.0,B092H1NQ19,B092H1NQ19,-0.4057905,-0.13713524
99196,-1,,1.0,B0B4CJ52DL,B01M9EURM1,0.25908545,-0.113329545
99197,11,0.0,5.0,B0787ZK8H7,B0787ZK8H7,0.32235557,-0.21669334
99198,-1,,1.0,B01MY6WZPW,B01MY6WZPW,0.010465458,-0.10026848
99199,-1,,5.0,B0791T9CV7,B0791T9CV7,0.09788064,0.060040027
99200,-1,,5.0,B073JWXGNT,B073JWXGNT,0.09803999,0.05813899
99201,-1,,4.0,B07JJ37CBH,B07JKG81X6,0.087537825,0.18474771
99202,-1,,5.0,B007W7CIS6,B007W7CIS6,-0.0500127,0.25502157
99203,-1,,5.0,B00WFAQNWM,B00WFAQNWM,0.10878097,0.38459274
99204,-1,,5.0,B0B5SW6F14,B09LCJJ49Y,0.1602029,0.10348116
99205,-1,,5.0,B07BBTPQTR,B07BBTPQTR,0.08223027,-0.006460825
99206,-1,,5.0,B086JXJ1LF,B086JXJ1LF,-0.2099928,-0.054439522
99207,-1,,5.0,B01D1GBME2,B01D1GBME2,0.018606083,0.2072204
99208,-1,,5.0,B078XDLDNM,B07ZQBZT25,-0.098764636,-0.020805623
99209,-1,,5.0,B07T85ZMRB,B003EEMDMC,0.2809029,-0.08200602
99210,-1,,5.0,B06XSPNJF8,B00B8CISSU,-0.029874466,0.13812305
99211,-1,,5.0,B07D72L4Q7,B07D72L4Q7,0.108412966,0.061429046
99212,-1,,5.0,B0C71PTXVC,B00W02VHM6,0.2512701,0.037087664
99213,-1,,5.0,B078DMYPB1,B078DMYPB1,0.16251832,0.20677319
99214,-1,,5.0,B07CXQRMLQ,B07CXQRMLQ,0.25470155,0.082711056
99215,-1,,5.0,B088FJP5HC,B088FJP5HC,0.10897307,0.0041369963
99216,-1,,5.0,B0828GDSF6,B0828GDSF6,0.02858301,0.02311825
99217,-1,,1.0,B083K5H9QS,B083K5H9QS,0.10155139,-0.088973925
99218,-1,,1.0,B0199BJLWI,B0199BJLWI,0.044394337,-0.27876106
99219,-1,,1.0,B077ZSPD26,B077ZSPD26,0.19259179,-0.088155545
99220,-1,,5.0,B01HEUAOCW,B01HEUAOCW,0.16575384,-0.16478318
99221,-1,,5.0,B0756CQPCW,B0756CQPCW,0.035804484,0.19574907
99222,-1,,5.0,B06Y61L5M3,B06Y61L5M3,0.10365926,0.061260365
99223,-1,,5.0,B00Q2XNN3U,B00Q2XNN3U,-0.48753875,0.068874076
99224,-1,,5.0,B0754GF8W4,B07547H7R8,-0.08413155,0.0818959
99225,-1,,5.0,B0757FCVHJ,B0757FCVHJ,-0.19707263,0.18929757
99226,-1,,5.0,B09STWZQWX,B09N92KDHV,-0.22814563,-0.015613291
99227,-1,,5.0,B06XW7T3WD,B07ZMD6YDJ,0.19073579,0.13586211
99228,-1,,5.0,B08XNCHTCY,B07RGZ5NKS,-0.25865293,-0.0919217
99229,-1,,2.0,B0BZVGQ1M3,B018ZICAJ2,0.18081734,-0.24811587
99230,-1,,5.0,B07S8Y2QJD,B07S8Y2QJD,0.008136608,0.18295613
99231,-1,,5.0,B0B58ZK8CZ,B07MG42VN5,0.088410966,-0.12677571
99232,-1,,5.0,B08K2NSZ7W,B07T6KXHN7,0.007310644,0.4230351
99233,-1,,2.0,B0BN74ZJDK,B00JX1ZS5O,0.102477595,-0.12925516
99234,-1,,5.0,B07H3LRKJF,B07H3LRKJF,-0.33385453,-0.11667624
99235,-1,,5.0,B08TZX2DW5,B073PT6Q1P,-0.18392879,0.040210735
99236,-1,,5.0,B08CZ4KZHN,B06XP129CT,-0.1993995,0.14345613
99237,-1,,5.0,B0BYM657GL,B00OQIKERG,-0.013856083,0.032880943
99238,-1,,5.0,B07BWJ3R4F,B01N2LYSBK,0.078243166,0.12020454
99239,-1,,5.0,B01M3ULMWP,B01J94YIT6,0.1379528,-0.008021576
99240,-1,,5.0,B075QDYV3C,B075QDYV3C,-0.27590615,-0.1328878
99241,-1,,5.0,B017LSIXDE,B00TP1BWMK,0.2619621,-0.09428998
99242,-1,,5.0,B00IF70T4M,B00IF70T4M,-0.060986973,-0.10270482
99243,-1,,1.0,B07HYK77H3,B004SP0WAQ,-0.22216696,-0.24786477
99244,-1,,5.0,B00KF9IVKC,B00KF9IVKC,-0.05565337,-0.07884985
99245,-1,,4.0,B0BW4PFM58,B010OYASRG,-0.3158089,-0.023833744
99246,-1,,5.0,B01CY65JD0,B01CY65JD0,0.046210293,-0.11770448
99247,-1,,5.0,B0819WXQR3,B00P0C4M3Y,0.22506627,0.071041815
99248,-1,,5.0,B087DPYNYP,B07WJS3QDX,0.082376346,0.35944703
99249,-1,0.9999988644011603,4.0,B00AJHDZSI,B00AJHDZSI,0.2614453,0.0064200573
99250,-1,,5.0,B00SYLP5C0,B00SYLP5C0,0.102038495,-0.07800788
99251,-1,,5.0,B0B1SCRLRG,B01FIAWKCC,0.24786761,-0.052165378
99252,-1,,4.0,B09FZDPHKX,B08H82BBBD,0.00717666,-0.074659996
99253,-1,,5.0,B07Y37YTZW,B07Y37YTZW,-0.39259204,-0.05200731
99254,-1,,5.0,B07PGL2N7J,B07PGL2N7J,0.122666426,-0.011802336
99255,-1,,5.0,B016DJNGPC,B016DJNGPC,0.069028705,-0.1507665
99256,-1,,5.0,B0088VGYR6,B0088VGYR6,-0.07690238,0.102120616
99257,-1,,4.0,B0BS2TMK39,B0195Y0A42,0.18732104,-0.07856645
99258,-1,,5.0,B01LZ1UL5P,B01LZ1UL5P,0.14446083,-0.2678921
99259,-1,,5.0,B00BJE3WEW,B00BJE3WEW,0.22272977,-0.18000348
99260,-1,,5.0,B00RVYJHB6,B00RVYJHB6,-0.028137848,-0.08085384
99261,-1,0.9999991040531613,5.0,B07ZPC9QD4,B07ZPC9QD4,0.16210595,0.07294466
99262,-1,,4.0,B0BCTJMN63,B08X4YMTPM,-0.3709763,-0.06516443
99263,-1,,3.0,B09Y3H915M,B07H1B3PY9,-0.11142228,-0.2217173
99264,-1,,5.0,B07QWPVZJY,B01FVLU5GQ,0.057276703,0.46350536
99265,-1,,4.0,B0156KLV7Y,B00IQ7XJAW,0.11709189,0.44469422
99266,-1,,5.0,B091DZ4ZD8,B01MTK51MK,0.080589615,0.03340352
99267,-1,,5.0,B01N0QPK72,B01N0QPK72,-0.0003212802,0.39576736
99268,-1,,5.0,B06XPHBPV3,B01K3WXWTA,-0.2928146,0.04546079
99269,-1,,5.0,B00BONB8FS,B004RKQM8I,-0.524308,0.13165943
99270,-1,,5.0,B000OCSBGO,B000OCSBGO,0.009860579,0.12257452
99271,-1,,4.0,B005DIS8V2,B005DIS8V2,-0.040047146,0.38387898
99272,-1,,5.0,B08XPWDSWW,B07VQ82393,-0.4453138,-0.14037266
99273,-1,,5.0,B087TB17GV,B087TJF1TT,0.03517445,0.48991075
99274,-1,,5.0,B0BQ6KJR2P,B07BV2F1YZ,-0.48575586,0.08609213
99275,-1,,5.0,B07WR6CXKG,B07R8ZLR3V,0.031047177,-0.051790554
99276,-1,,5.0,B07JLHZYRD,B07JLHZYRD,0.041057635,0.31590822
99277,-1,,5.0,B00J7EH9IG,B00J7EH9IG,0.041065183,0.049688354
99278,-1,,5.0,B0BS1QXF6M,B01HNMTCE2,-0.4884147,-0.17721742
99279,20,0.0,4.0,B01N6H4EQK,B01N6H4EQK,0.24503273,-0.040051233
99280,-1,,5.0,B083JD1RKH,B083JD1RKH,-0.29879218,-0.062303692
99281,-1,,5.0,B00JTT2FBU,B00JTT2FBU,-0.004654024,0.23133035
99282,-1,,1.0,B07DHLZ7Z2,B07DHLZ7Z2,-0.0358729,-0.20195195
99283,-1,,3.0,B07C9S282K,B07C9S282K,-0.06619462,-0.111586705
99284,-1,,1.0,B00B50V06C,B00B50V06C,0.2565127,-0.3160098
99285,-1,,5.0,B0B1YBHS7T,B002VY53QE,0.08491734,-0.17118046
99286,-1,,5.0,B073FGCHS3,B073FGCHS3,0.03248823,0.28803888
99287,-1,,5.0,B07V442WF5,B07V442WF5,-0.18856606,0.1685634
99288,-1,,2.0,B09JQLTLG3,B015UKRNGS,0.11526986,-0.32096168
99289,-1,,5.0,B087DPYNYP,B07WDDT3G5,0.13182351,0.12187341
99290,-1,,1.0,B0BSXSYLRF,B00AFPR6AC,0.17123055,0.06205988
99291,-1,,5.0,B07H7VK7K8,B07H7VK7K8,0.13032609,0.25658545
99292,-1,,5.0,B07SXGJBSV,B07SXGJBSV,0.11568911,0.03501884
99293,-1,,5.0,B06XSGYL1Q,B0777GJ8ZG,0.053485148,0.43663815
99294,-1,,5.0,B08HPSGXT9,B08CJCTG6Z,-0.26541018,-0.03159074
99295,-1,0.9999987411915737,5.0,B07P5GM6DX,B07P5GM6DX,0.26471394,0.0044224225
99296,-1,0.9999987411915737,5.0,B07G7R5Y2S,B07G7R5Y2S,0.26471394,0.0044224225
99297,-1,0.9999987411915737,5.0,B07PBZ1P2N,B07PBZ1P2N,0.26471394,0.0044224225
99298,-1,0.9999987411915737,5.0,B07YD2V2H6,B07T83PY3F,0.26471394,0.0044224225
99299,-1,,5.0,B082DZ8NK5,B07RFL8PWM,0.050440818,0.3652887
99300,-1,0.9999987411915,5.0,B07QD3HZVJ,B07QD3HZVJ,0.26471394,0.004422443
99301,-1,0.9999987411913686,5.0,B07QF6QB8J,B07QF6QB8J,0.264714,0.004422404
99302,-1,0.9999987411913686,5.0,B01LYQ4OO1,B01LYQ4OO1,0.264714,0.004422404
99303,-1,0.9999987411913686,5.0,B0015DNIOG,B0015DNIOG,0.264714,0.004422404
99304,-1,0.9999987411913686,5.0,B07CWF332K,B07CWP8QKT,0.264714,0.004422404
99305,-1,0.9999987411913686,5.0,B0851FFXWC,B0851FFXWC,0.264714,0.004422404
99306,-1,0.9999987411913798,5.0,B0BJJ6JLV8,B07MHKWH7V,0.26471397,0.004422413
99307,-1,0.9999987411913798,5.0,B095K4ZT8Z,B087CVBH6M,0.26471397,0.004422413
99308,-1,0.9999987411913798,5.0,B082P75R1F,B082P75R1F,0.26471397,0.004422413
99309,-1,,5.0,B006MCDUZM,B005KSAOKI,0.11940527,-0.017861094
99310,-1,,5.0,B09RVYJ5QX,B07TZQLY4V,0.17138419,0.11898166
99311,-1,,5.0,B07XFM1DMH,B07XFM1DMH,0.17138419,0.11898166
99312,-1,0.9999987411913686,5.0,B09H23TPRY,B07431YDWM,0.264714,0.004422404
99313,17,0.0,5.0,B07WD26RBC,B07WD26RBC,0.37697968,-0.23862031
99314,17,0.0,5.0,B092WF5BZ6,B07HNZTM69,0.37697968,-0.23862031
99315,-1,,5.0,B09V24G4F8,B07HNWKS3S,0.04332908,0.13153605
99316,-1,,5.0,B099WDLRTQ,B07KBXBV7C,0.042043187,0.3275997
99317,-1,,5.0,B09CD66HJM,B01NCVI872,0.04332908,0.13153605
99318,-1,,5.0,B07MDWWFT6,B07MRJY4H2,0.16093856,0.115361094
99319,16,0.0,5.0,B07DCGFWNQ,B07DCGFWNQ,0.37697977,-0.23862028
99320,-1,,5.0,B07XF74PKZ,B07X1TS6KN,0.22357336,0.047286652
99321,-1,,5.0,B0961LFNFG,B08DHFX4FV,-0.015727885,-0.18737888
99322,-1,,1.0,B01K6PBIRC,B01K6PBIRC,0.01120526,0.28548428
99323,-1,,1.0,B08XB13FTW,B07MQY5NGG,0.020844663,-0.32780012
99324,-1,,5.0,B07M6LSXQC,B07ML2NLC3,0.18904191,0.24402937
99325,-1,,2.0,B07CYY9LQY,B01HJKBCV4,0.083812,-0.18090352
99326,-1,,1.0,B00ARLKW8M,B00ARLKW8M,0.16892499,-0.06111574
99327,-1,0.9999990959306935,5.0,B08TZX2DW5,B073PT6Q1P,0.23372474,-0.05439154
99328,-1,,5.0,B072BBLKWX,B07932SPXV,0.14476345,-0.14668763
99329,-1,,5.0,B08RHZXQQK,B01M3VR705,0.18294543,0.043021265
99330,-1,,2.0,B08CZDGYNS,B08CZDGYNS,-0.16037661,0.28397784
99331,-1,,5.0,B09BTTC9HD,B08D3S5LPC,0.17603245,0.061924018
99332,-1,,2.0,B0C72D4J46,B08H1WNYTR,-0.43664718,0.00019231439
99333,-1,,5.0,B07Y2KBBTD,B07Y2KBBTD,0.110742114,0.32186195
99334,-1,,1.0,B0CBVWHXTS,B00081K4CK,0.16994208,-0.16770537
99335,-1,,5.0,B079M8Y8H9,B079M8Y8H9,-0.55896956,0.06639837
99336,-1,,5.0,B07XRXSWQ6,B07XRXSWQ6,-0.56741834,0.060263664
99337,-1,,4.0,B0B27CRGP2,B091HG7BK9,-0.11703903,-0.19950792
99338,-1,,3.0,B09HH5SP61,B0991YR7S7,-0.09475658,-0.18502933
99339,-1,,1.0,B09X5Y8HZ2,B09X5Y8HZ2,0.092147544,-0.09040152
99340,-1,,5.0,B0BVH2K81J,B0936FPHL8,0.2510679,-0.19851717
99341,-1,,5.0,B0985V4211,B0985V4211,0.17074633,0.051240645
99342,-1,,5.0,B08P2KLWV4,B07Y1VCFDL,0.1354215,0.27325886
99343,-1,,5.0,B07WQVP89Z,B07WQVP89Z,0.21275538,0.00992256
99344,-1,,5.0,B0BM5353Z3,B00Q3I690I,0.13954666,0.13871373
99345,2,0.0,5.0,B08GDRCCPK,B06WWLJ7KY,0.12087413,0.07425937
99346,-1,,5.0,B07KPLTMYB,B0000C73CQ,0.19749814,0.02869216
99347,-1,,5.0,B00DUNYW7G,B00DUNYW7G,0.19749814,0.02869216
99348,-1,,5.0,B077HV5BCG,B07DHGZL7W,0.07954591,0.35018292
99349,-1,,5.0,B01E3QM34W,B01E3QM34W,0.17871514,0.0045032557
99350,-1,,5.0,B00GAOQOWS,B00GAOQOWS,0.1465522,0.09116705
99351,-1,,5.0,B08P72Y8MN,B00G9269NK,-0.15970108,0.10209374
99352,-1,,1.0,B0753QM9BG,B0753QM9BG,0.2092323,-0.33622384
99353,-1,,5.0,B0C4SPC957,B073VM7PD5,-0.0245815,0.07978675
99354,-1,,5.0,B077FDCXMQ,B01GTKG6RA,0.12555312,0.09466785
99355,-1,,5.0,B06XSW7NKT,B06XSW7NKT,0.050009206,0.14565814
99356,-1,,1.0,B07JVDR83B,B07JVDR83B,0.1208916,-0.15058093
99357,-1,,5.0,B07F9SK9X1,B07F9SK9X1,-0.030359544,0.17160955
99358,-1,,5.0,B07JB419DQ,B07BF9RY1G,0.09971149,0.3903155
99359,-1,,5.0,B08VSDCV47,B06WLQVWLD,0.020574575,0.023322374
99360,-1,,2.0,B07ZD5QJ6Q,B07ZD5QJ6Q,0.061901674,-0.0378507
99361,-1,,5.0,B09JNYCRYQ,B094XP7PQJ,0.16527472,0.15791869
99362,-1,,5.0,B09VBZWW9J,B09VBZWW9J,0.35901052,-0.23071706
99363,-1,,5.0,B08JCXWFRZ,B08JCXWFRZ,0.17375824,-0.09332821
99364,-1,,5.0,B09FYWWVB8,B079MCPJGH,0.16501516,0.1307607
99365,-1,,5.0,B085XRHXKB,B07V3K61NB,0.35901052,-0.23071706
99366,-1,,3.0,B08M614SR2,B08M614SR2,0.15036258,0.12913647
99367,-1,,5.0,B09982GFJD,B08H4VSFS6,0.21957403,0.09907603
99368,-1,,3.0,B07K5CWLPH,B07K5GLPQB,-0.006315775,0.0908512
99369,-1,,5.0,B07N8VFFNS,B07FKR6KXF,0.074590504,0.17098561
99370,-1,,4.0,B0BS2TMK39,B0195Y0A42,0.17555535,-0.01317922
99371,-1,,5.0,B0BZJZKYST,B079JD7F7G,0.06431241,-0.13484156
99372,-1,,5.0,B075DH5S9W,B075DH5S9W,0.09010418,0.04320569
99373,11,0.0,5.0,B08XPWDSWW,B07J2Z5DBM,0.32235557,-0.21669334
99374,-1,,5.0,B0BW4PFM58,B010OYASRG,0.30887455,-0.21567151
99375,-1,,4.0,B0866149Q5,B0757JWW81,0.22727674,-0.048255842
99376,-1,,5.0,B0876XG5ZM,B01N6M2VN4,0.29265368,-0.18032151
99377,11,0.0,5.0,B07B4915CX,B07B4915CX,0.32235557,-0.21669334
99378,11,0.0,5.0,B074DXQ5VL,B00NH13K8S,0.32235557,-0.21669334
99379,-1,,3.0,B07S764D9V,B00E4LGVUO,-0.20670083,-0.081188366
99380,-1,,5.0,B01E3QM34W,B01E3QM34W,0.047570262,-0.030651497
99381,-1,,5.0,B08GDRCCPK,B06WWLJ7KY,0.17520005,0.109079644
99382,-1,,5.0,B09FYJ3RBB,B09FYJ3RBB,0.114536226,0.22217762
99383,-1,,5.0,B0864SF4GC,B09PWG8KNC,0.122325696,-0.21822222
99384,-1,,5.0,B09T4NSYDP,B09JVRW9VY,0.072615944,0.12598339
99385,-1,,5.0,B00NKYYMAW,B00NKYYMAW,0.14131618,0.07696895
99386,-1,,5.0,B09GLKLDCV,B09GLKLDCV,-0.17792982,-0.08092392
99387,-1,,5.0,B09MQ1MXPG,B09MQ1MXPG,-0.13932022,-0.106610715
99388,-1,,5.0,B07RS8J6QP,B07RS8J6QP,0.013494998,0.14058171
99389,-1,,5.0,B081NBFLRR,B071Z52LPX,-0.059595637,-0.028457921
99390,-1,,5.0,B07PHQ93TV,B07K1RZWMC,0.20873666,-0.115437314
99391,-1,,5.0,B01K9WEV76,B01K9WEV76,0.06671219,0.21202052
99392,-1,,5.0,B01E0W26RS,B01E0W26RS,0.08650209,0.04934349
99393,-1,,5.0,B018KA54RA,B018KA54RA,0.05341447,0.15571547
99394,-1,,5.0,B0150LE676,B0150LE676,-0.05729173,0.1782679
99395,-1,,5.0,B00TZAO9DK,B00TZAO9DK,0.2068328,-0.107996285
99396,-1,,5.0,B00E976ZAY,B00E976ZAY,0.05297426,-0.0022682138
99397,-1,,5.0,B00BWF5U0M,B00BWF5U0M,0.11914258,-0.033884004
99398,-1,,5.0,B08L9V2YX1,B08L9V2YX1,-0.25809962,-0.12721592
99399,-1,,5.0,B08MV7M34D,B08MV7M34D,0.096522614,0.2670116
99400,-1,,5.0,B08BNKHBDP,B08BNKHBDP,0.20868966,-0.16565813
99401,-1,,5.0,B07FFLNF5C,B07FFLNF5C,-0.099013485,-0.118794136
99402,-1,,5.0,B075X8471B,B00ZV9RDKK,-0.018814586,-0.4731798
99403,-1,,5.0,B07456BG8N,B06XCM9LJ4,-0.29589725,-0.061887573
99404,-1,,5.0,B0117U82EM,B00S5HFVGI,0.18180192,0.14707121
99405,-1,,5.0,B08KZ1TZYB,B013TMNKAW,0.14733925,-0.11691003
99406,-1,,5.0,B0144AAIWQ,B0144AAIWQ,0.19836628,-0.027908433
99407,-1,,5.0,B01IQEAEDY,B01IQEADEE,0.0673793,-0.022146612
99408,-1,,5.0,B001JT1CEE,B001JT1CEE,0.218849,-0.20901595
99409,-1,,5.0,B005T4JI9G,B005T4JI9G,0.17476046,-0.07396391
99410,-1,,5.0,B089VKG4G1,B089VKG4G1,0.114883095,0.024940692
99411,-1,,4.0,B07BTS6C2J,B07BTS6C2J,0.038345344,0.060731955
99412,-1,,3.0,B0BPMNKQ7S,B00X28GH0Y,0.16267642,0.2480956
99413,-1,,3.0,B01IE4VQ7O,B01IE4VQ7O,-0.4019841,0.12663624
99414,-1,,5.0,B08J5XX59T,B08J5XX59T,0.08912115,0.13137852
99415,-1,,5.0,B08BL2ZSLL,B088ZQFH3W,0.125381,0.05650723
99416,-1,,5.0,B08J9NQ6CS,B07YH1ZJBR,0.17050034,-0.24285018
99417,-1,,3.0,B098743LV5,B0B6PLHBVZ,-0.010526411,0.3326914
99418,9,0.0,5.0,B00JH23QMQ,B00JH23QMQ,0.2983625,0.0438443
99419,-1,,5.0,B0791TX5P5,B0791TX5P5,-0.16272709,-0.320187
99420,-1,,5.0,B018WWD40U,B018WWD40U,0.25598776,0.12834476
